Time [ms]
0
1203
295
628
284
663
1395
276
470
1435
130
340
0
1819
0
665
1626
1177
1224
1289
2471
1989
1769
348
1640
0
182
0
1465
694
0
903
777
1070
1047
866
440
396
380
310
168
1285
75
702
1524
788
1239
1789
16
0
0
2703
325
838
521
0
425
2524
403
0
665
720
0
36
1541
201
1052
1555
426
507
910
580
58
485
286
25
1106
143
824
884
1009
0
675
1584
206
421
617
0
1774
1308
1490
3601
1554
811
356
1276
569
3050
237
247
1043
0
2837
245
922
894
1113
1829
108
1112
767
329
56
639
189
110
177
1721
2303
478
172
0
1902
292
152
765
1696
220
232
3624
472
1740
220
0
3582
165
45
668
438
937
3080
907
0
653
0
2201
0
171
1449
425
431
2707
241
1695
871
0
17
311
1088
115
1702
981
1129
621
1089
941
890
312
1704
0
239
1322
483
169
1129
4051
987
1799
