Time [ms]
0
0
1199
1006
1634
720
601
1274
32
491
183
964
658
809
748
354
738
649
1506
1493
1752
1558
222
228
1264
473
384
350
333
760
252
1349
781
742
662
865
188
0
484
365
940
18
2090
325
504
764
2367
813
604
0
299
0
673
0
1200
482
1221
218
42
546
939
1763
995
240
0
901
757
1816
616
779
0
697
720
1163
1791
1637
1217
395
0
2167
1508
271
925
1964
1112
1438
1800
376
709
1353
0
1211
1742
792
2991
664
1649
711
3240
1925
1008
3022
878
33
709
1959
75
938
2215
2199
1506
457
0
282
149
2281
708
892
55
338
622
496
3295
633
1003
1581
2955
1355
809
387
1489
227
0
738
110
578
1866
722
1322
1640
999
798
595
82
675
0
715
1101
137
1264
321
986
470
0
611
1349
107
0
310
396
3017
1089
0
790
861
466
