Time [ms]
0
730
453
827
2652
1840
2143
1545
238
0
1095
1621
879
0
1139
1844
137
314
197
680
1312
542
808
0
128
1656
1122
415
666
901
1040
1280
1772
1694
129
706
406
905
88
0
462
26
226
0
2656
866
803
474
29
77
2307
719
409
409
22
1704
351
1970
108
751
540
598
0
469
603
522
0
329
1410
814
491
1996
2189
1058
203
271
498
1987
223
936
3484
1179
635
0
14
585
583
11
1111
515
0
0
0
3024
95
3204
403
0
795
21
337
0
2342
0
988
221
2805
593
1003
0
792
2349
308
1259
2612
805
671
935
605
2129
149
1361
1857
593
852
83
4246
1193
448
1082
2937
436
700
669
2233
1011
1790
1202
753
1255
98
0
2042
667
1351
1142
166
626
0
495
1083
322
1233
0
749
0
0
0
0
394
295
686
698
677
1059
0
483
0
4157
962
1258
0
254
