Time [ms]
0
310
733
0
1188
1038
1793
190
0
1139
134
38
1345
1703
308
1834
779
693
751
2173
3339
20
169
1299
1893
516
1052
567
3147
331
1191
562
0
1965
3
0
1562
246
343
356
533
3049
938
93
2954
1775
4254
0
2101
576
1135
5331
360
579
1866
4137
891
1990
240
625
165
385
2510
588
1879
208
1505
434
634
760
560
451
1071
2102
1801
885
896
2721
2782
0
1330
511
2141
2392
0
1202
14
682
291
177
1076
232
0
1203
0
461
244
1126
1605
876
0
947
3957
225
814
2215
633
1782
1152
605
261
1551
164
2740
1648
1347
845
2108
3769
435
1169
1089
1564
4613
906
33
673
2403
208
260
22
0
1440
493
1071
715
969
2306
0
3481
1083
179
3594
