Time [ms]
529
240
2327
789
986
1333
1395
452
982
269
464
957
676
0
142
629
0
52
4649
936
0
713
1066
166
0
2170
302
1087
1935
1795
0
1010
513
0
391
390
830
0
584
368
122
716
606
450
431
3362
990
1302
1727
4144
904
479
900
496
1621
3968
792
63
4161
1467
1336
0
432
3508
2300
3218
380
371
870
1507
83
69
0
2273
119
1260
610
0
294
0
2136
637
257
875
0
216
753
2143
1153
612
251
106
1631
0
672
743
1008
1136
393
0
370
87
743
1717
3421
788
203
468
898
3406
1911
559
1191
603
0
1534
1442
86
1253
3946
663
629
754
0
307
2191
633
1514
3033
384
832
90
0
4191
0
120
945
622
658
386
791
563
967
1807
173
3500
522
78
532
5129
0
435
