Time [ms]
0
253
1634
0
281
2537
1237
229
2516
220
143
508
679
805
491
282
38
0
1133
740
1344
1987
0
9
351
1778
952
1966
167
0
189
0
538
129
297
246
532
3178
1810
790
337
860
886
2074
613
0
394
739
1145
3579
260
161
4987
2156
2219
3122
3506
260
1516
2373
2355
653
2960
1292
2137
795
132
0
605
545
0
632
398
148
305
0
0
1215
2136
99
0
2530
744
1190
268
4080
197
277
4831
8080
405
92
6224
16
559
2048
160
0
1675
0
1528
622
275
282
3495
830
556
989
477
575
2141
1776
1296
1083
0
842
530
799
1708
323
726
1044
549
1319
1769
1416
624
1276
432
1346
2079
842
2126
586
0
302
0
670
2165
467
0
1736
3350
2880
4322
3384
2154
