Time [ms]
1710
1315
2602
1845
481
3351
347
1393
831
478
0
467
318
623
1191
197
472
0
479
0
1579
1834
484
1432
145
853
327
651
832
1487
647
0
555
698
2773
1152
764
270
115
569
475
316
824
0
976
308
417
1594
2070
946
0
622
542
4973
455
902
2111
4809
3324
231
1121
3009
38
1445
463
3425
221
1941
674
711
0
336
768
1590
797
0
0
1500
385
0
482
927
2714
186
94
387
2024
873
1575
124
2803
864
1491
5188
8170
140
6060
344
1089
756
55
598
432
1160
131
983
370
375
3232
818
924
611
0
1352
444
2024
1642
408
1158
0
840
1125
350
1040
738
613
1406
1127
166
1218
716
1732
488
0
585
535
398
2079
666
1970
485
674
825
652
132
220
398
1306
2192
1792
2117
5168
2948
2648
195
0
