Time [ms]
0
539
264
0
556
1740
640
2289
601
1125
2675
1966
0
659
1229
20
1718
0
637
1967
452
522
0
0
0
562
1579
405
261
524
98
102
511
656
1628
340
296
585
689
0
1555
819
175
516
1630
1411
1608
1103
4525
913
456
4514
3812
3599
594
1047
2651
1534
150
3556
3288
715
2140
0
947
863
1515
432
1203
0
578
530
64
1612
175
980
3126
1501
2987
618
841
265
4362
73
7069
303
7435
1377
2690
364
242
234
856
545
1148
44
0
620
1969
0
0
3580
332
1612
853
1677
507
1073
486
421
2161
50
654
489
0
227
2189
1989
719
0
227
703
1332
1547
142
0
22
450
222
1020
655
1498
309
0
777
0
0
0
2111
0
179
1320
1409
3409
374
2541
1586
663
626
1144
