Time [ms]
0
588
2111
2075
163
3167
1392
0
98
127
1732
696
1238
756
224
0
550
505
476
287
912
195
567
566
744
661
198
606
1201
175
1372
746
0
3072
0
1959
1922
756
491
0
114
738
446
938
248
2570
3569
247
5836
3362
2462
1290
2574
674
381
102
3346
2272
454
0
2810
527
1434
702
1609
1055
333
681
850
145
1691
104
406
765
2957
473
278
0
3509
1205
466
709
3897
352
199
5374
8788
1174
4262
894
300
249
241
1847
427
962
12
181
1231
0
0
419
3552
0
930
519
1000
31
1694
1854
1100
1238
334
319
519
1379
1064
2068
2087
512
699
2206
1170
83
726
695
353
828
415
1031
2298
438
159
610
108
584
612
1186
1289
0
434
2142
2714
2018
3829
560
1867
