Time [ms]
2839
858
1991
0
810
426
0
2240
2521
2366
0
0
1672
0
2214
493
0
1739
0
1984
664
729
0
1142
866
0
0
1216
1790
4404
1639
1257
0
0
1146
0
0
673
783
0
1999
0
1423
0
2241
0
3440
1006
2659
0
0
0
0
0
0
0
0
451
2677
0
2378
409
0
262
5068
0
2653
0
749
1419
2018
1239
905
750
0
0
0
0
0
808
962
788
1539
0
0
0
0
2540
1266
1741
2464
786
0
1246
1236
0
0
0
0
1029
2060
0
1390
3939
4018
3318
0
0
1009
0
0
5798
865
176
735
0
1112
751
2833
2179
0
0
96
0
1136
2203
734
400
3886
0
0
0
1522
1721
2622
0
0
0
5169
3000
0
0
0
2068
622
0
594
687
0
370
0
0
