Time [ms]
0
680
198
255
136
1194
609
156
0
1132
734
827
299
321
399
177
114
597
638
1958
0
247
569
0
1483
329
651
352
0
13
223
77
464
439
197
0
878
279
1305
0
1032
531
226
949
625
0
989
1133
1236
601
0
1282
0
0
797
0
601
146
664
0
890
0
557
1506
764
363
1047
243
1124
166
0
990
768
132
1174
1873
1752
660
0
0
0
481
542
1008
0
0
242
0
923
0
670
33
0
0
1058
482
0
16
2226
405
453
544
46
1046
1310
1591
114
997
1741
0
69
771
195
1785
268
287
341
589
901
788
912
811
1724
20
281
152
636
93
417
486
418
471
380
754
766
1320
436
481
1438
483
1044
0
697
881
609
863
0
0
442
718
330
898
0
805
451
166
808
829
935
524
0
692
0
0
145
890
505
0
0
1667
630
0
1033
0
388
19
701
297
779
0
0
568
399
337
0
295
28
646
205
138
643
412
839
744
462
648
581
867
0
644
0
148
650
513
455
1279
404
