Time [ms]
0
62
114
1016
400
0
0
914
351
250
0
395
1067
610
1313
200
179
528
2352
0
864
194
1324
0
0
959
459
634
619
910
0
65
978
1576
1007
331
1493
767
0
494
80
866
607
654
1088
581
940
281
544
871
282
444
301
0
971
354
1001
1127
0
367
454
188
223
1519
0
0
396
553
755
729
240
554
2127
1317
94
502
851
505
336
0
856
736
774
0
0
1001
1005
0
896
0
0
0
437
205
0
1129
895
0
1266
104
0
982
1183
28
2069
942
1367
744
302
0
974
26
1662
922
511
406
630
130
836
314
552
764
1312
0
934
1338
835
41
0
419
920
16
102
196
0
805
490
71
25
0
369
407
495
9
118
1084
1109
261
123
400
257
643
149
0
425
75
852
3
521
252
121
667
0
730
1157
9
676
226
445
67
718
1216
837
1009
103
18
407
212
0
953
0
743
0
564
281
0
213
668
355
76
174
0
745
805
1457
0
1242
941
714
275
22
649
0
7
0
30
0
309
1381
