Time [ms]
9
0
109
0
246
1488
1160
883
0
0
338
0
359
701
579
1022
290
0
754
690
119
6
0
339
791
262
0
173
0
35
324
235
335
0
0
0
714
0
570
0
119
0
871
431
282
200
373
649
488
167
56
667
232
0
790
554
553
0
0
183
1087
257
153
953
314
273
249
0
109
585
477
280
502
0
160
489
1268
169
0
209
801
847
823
110
0
598
146
1109
702
1679
0
231
349
1843
0
483
477
1223
192
884
1337
326
946
98
152
907
278
629
447
350
1064
1114
1301
1218
646
1350
226
279
443
0
481
423
1055
212
451
492
575
97
558
671
318
258
0
348
939
85
0
52
566
722
515
940
120
1034
320
530
356
0
489
1125
85
178
211
0
1242
0
2
108
253
735
570
1030
0
0
263
780
383
0
0
186
454
48
1220
361
268
595
116
733
384
562
643
97
406
398
216
481
178
1462
0
0
350
199
582
0
0
396
979
694
347
0
950
1993
329
0
860
117
180
0
1089
301
388
11
446
676
189
0
1271
0
109
843
543
0
337
551
30
