Time [ms]
432
662
264
0
600
1040
649
405
1659
1172
1450
1250
1451
1649
2083
2824
1981
882
129
1446
2493
2141
227
0
383
0
206
399
1718
247
289
0
555
600
527
620
0
614
1212
143
1250
0
382
841
458
798
111
924
1232
0
13
1094
1865
603
0
0
0
0
1774
580
539
212
522
617
1979
1969
1652
1981
1095
826
1874
1886
1451
1479
1061
1175
1615
469
0
526
358
1115
947
390
2184
2352
93
69
70
471
0
242
400
0
630
366
0
87
790
594
570
2298
845
1351
2187
1240
980
0
153
1352
0
1367
1681
2041
2418
1435
2013
1746
1050
1281
46
311
999
592
539
1762
0
92
76
0
389
669
824
1053
216
678
870
431
751
1837
1401
987
660
0
1931
1428
737
145
236
1571
1394
0
796
1363
519
308
0
884
867
842
788
1161
2058
2138
1716
