Time [ms]
0
0
519
0
657
162
751
0
232
738
703
31
82
429
686
7
593
0
538
354
7
458
203
18
537
20
633
559
310
527
1159
0
0
0
100
954
0
0
1089
813
0
915
187
474
0
379
529
784
13
81
570
17
160
38
494
529
0
69
407
754
0
0
182
0
716
0
0
134
0
929
489
163
0
623
0
447
1221
1032
340
917
1114
471
1028
334
0
0
1082
461
313
730
828
194
233
689
0
252
82
1492
0
841
0
468
661
150
440
298
643
364
0
330
993
244
102
17
0
79
651
506
364
131
713
524
822
35
0
689
662
56
491
108
1052
0
0
697
826
918
0
560
0
699
238
301
546
0
0
28
749
496
690
708
599
145
0
962
39
905
0
703
675
25
0
687
652
1000
111
325
54
820
185
121
621
424
494
0
0
244
1379
767
659
448
325
607
0
420
38
544
80
0
0
0
759
274
289
0
115
234
678
1430
13
312
514
6
1160
275
957
594
0
117
0
1395
515
0
0
968
923
457
177
189
245
256
232
418
602
815
