Time [ms]
824
453
301
737
884
440
0
736
619
0
379
0
0
68
114
139
1707
562
1336
905
582
192
0
0
464
0
0
147
69
1036
231
40
93
141
655
1036
1042
0
239
686
0
90
0
509
262
44
33
155
786
960
0
16
726
538
0
0
602
255
263
142
0
428
948
650
21
655
1085
0
747
1230
563
697
1287
555
726
694
813
392
304
384
548
0
670
619
376
58
20
1101
788
842
127
535
29
0
580
231
311
977
0
388
660
698
792
0
904
464
0
299
202
901
412
962
38
0
0
710
107
534
723
0
0
1045
139
1618
774
691
427
328
0
1260
0
0
0
281
308
623
0
690
0
595
0
0
245
884
713
454
0
1124
999
821
134
85
692
575
596
432
216
237
441
1150
204
222
1618
266
156
617
1473
616
333
0
628
871
79
149
499
0
0
110
0
0
1214
312
0
42
210
222
235
1686
186
495
89
678
880
247
0
1400
182
607
0
94
105
711
430
0
634
1559
77
303
150
361
0
128
917
120
991
136
181
