Time [ms]
0
612
96
265
5
965
737
503
988
321
129
114
187
0
327
364
1332
211
0
749
0
0
320
0
0
0
699
726
0
752
235
1296
101
0
631
422
971
0
677
702
1060
1272
169
423
331
1416
0
1456
550
0
307
147
614
433
0
1521
0
55
113
814
67
486
0
220
99
0
540
215
708
481
0
240
0
404
558
696
0
231
0
222
0
1434
168
498
128
492
555
108
376
595
493
514
368
0
0
1270
0
355
1385
0
413
481
305
393
0
0
259
0
388
356
332
381
0
384
339
357
0
473
70
1891
0
940
0
173
0
0
674
299
547
90
9
898
111
433
100
242
0
835
0
358
692
535
0
735
410
0
0
550
202
693
59
446
234
426
0
1402
651
664
0
73
17
425
747
62
451
136
600
596
725
211
89
652
0
153
0
291
271
149
495
366
778
843
289
319
357
561
537
0
0
117
684
376
717
141
485
0
318
412
424
0
85
679
337
0
609
307
250
443
796
141
375
861
0
471
676
1001
1169
383
578
630
210
207
136
915
632
888
0
