Time [ms]
0
843
0
361
748
0
196
120
416
376
25
0
1003
426
382
1016
184
5
261
402
665
0
353
289
0
931
2076
899
495
700
1138
625
391
0
873
245
583
748
817
403
36
2481
0
0
0
1142
770
601
27
255
135
727
524
762
953
38
0
368
0
744
929
0
573
212
166
0
271
143
309
0
2249
491
297
0
808
768
24
1252
108
2437
900
719
142
0
957
215
121
241
0
347
181
0
174
858
381
483
0
543
0
1127
1789
530
807
1151
0
414
735
588
464
168
333
0
477
635
232
679
495
0
609
0
1184
281
1091
419
900
1424
492
535
0
0
758
0
569
596
561
1292
301
794
661
422
1051
246
223
1107
674
2244
0
868
0
748
2327
536
698
674
0
2041
144
270
951
0
467
783
781
0
597
109
273
1485
1178
956
545
1129
413
139
72
189
135
1445
844
339
979
255
0
571
0
711
0
1928
214
1162
379
714
0
232
443
1798
79
0
234
336
425
1119
147
0
