Time [ms]
2011
909
0
1571
0
1520
0
0
0
1201
0
0
0
539
0
0
0
0
0
770
3262
0
1093
0
2280
0
0
1726
0
0
0
0
1587
5626
0
0
0
952
3448
0
386
1537
1066
0
873
1352
2223
0
0
0
861
0
0
0
0
0
0
280
0
1155
0
0
693
1619
846
0
914
876
0
1362
1242
600
0
0
844
0
0
232
560
0
13
0
0
368
0
746
0
971
560
501
0
0
125
0
0
533
887
0
2615
444
1722
0
0
982
3324
0
0
0
3692
1167
0
997
942
0
0
0
0
0
0
1998
0
640
0
0
1708
2542
5331
1396
3447
0
3437
0
1550
0
0
647
5744
0
1313
1656
0
0
0
0
4263
0
512
0
3117
0
0
0
885
1949
0
0
0
0
8095
1234
0
0
1079
159
1223
1936
649
1508
0
0
3548
913
825
0
0
1874
0
0
