Time [ms]
0
791
895
0
0
0
0
2246
955
2323
0
814
913
2660
0
0
0
875
947
901
0
853
989
0
0
935
180
1356
0
3077
0
0
873
0
0
0
0
0
0
145
2543
500
0
0
627
0
2063
2428
1424
1983
1957
0
0
0
1692
1888
0
0
1350
0
1205
0
660
0
2258
0
3464
0
1464
0
858
0
2350
0
0
947
0
1606
0
942
448
0
0
2225
668
1599
0
0
1885
399
1795
964
2045
978
587
1268
1943
93
0
0
0
0
0
0
0
7445
0
760
0
0
2667
0
0
1889
0
0
5951
0
207
809
0
0
0
1334
2161
877
835
0
0
0
0
938
794
0
0
2555
0
0
0
813
235
853
1168
1402
0
951
1971
1838
0
1699
0
2294
0
0
0
1482
0
1371
0
0
1674
0
3217
0
2988
664
0
0
4210
0
0
3263
