Time [ms]
310
274
279
254
1634
2459
802
510
261
863
852
469
4357
2973
571
604
468
312
536
995
1267
724
141
394
1339
602
1138
939
180
2143
0
0
2518
1083
107
452
256
672
0
910
693
1614
1373
0
0
56
579
218
2966
1128
2211
217
33
2145
100
2510
0
2616
1149
0
1383
2581
1414
1684
96
674
0
741
389
819
1085
467
232
152
508
687
0
2073
0
0
1891
586
827
127
858
1518
0
883
0
176
451
882
1526
157
218
853
69
1181
1087
1986
0
953
537
0
1347
710
1033
270
0
2352
2771
660
0
772
118
0
471
0
145
2654
916
2332
311
924
253
1139
1907
2
61
193
1230
2370
3617
1057
2859
2198
79
0
1047
1006
0
2465
1263
149
1033
1437
272
1287
592
677
1476
900
934
1097
2104
98
175
