Time [ms]
1298
397
256
2076
590
371
279
365
0
226
2989
810
3039
1711
0
463
599
0
1209
1098
1834
433
0
671
664
151
0
41
273
998
431
2582
180
1686
464
0
1520
706
1121
857
316
1208
899
845
484
855
59
516
0
1609
440
2024
0
1137
2001
185
161
1892
794
1431
685
0
788
382
2114
2930
1951
1543
78
425
0
1079
980
15
1068
708
182
353
2203
1052
853
0
1158
815
244
499
67
1266
537
0
172
457
978
23
2
705
759
606
1527
1015
2675
620
1021
1195
890
718
801
1142
983
201
1964
2035
1802
0
263
1337
269
2183
613
1747
1619
743
0
467
662
63
1543
0
1231
154
1398
642
2901
285
4343
1078
756
0
1806
0
138
2152
1885
833
2185
1656
256
0
734
130
405
1038
0
666
0
1039
481
39
1605
