Time [ms]
806
825
121
0
161
82
0
114
406
1379
0
556
679
643
0
527
869
1299
1630
827
196
0
0
1540
197
415
319
434
431
11
355
614
344
0
74
149
0
0
704
825
463
653
0
866
219
0
846
49
338
113
380
584
730
379
369
0
352
17
0
1282
304
0
247
865
0
1703
92
323
162
0
279
0
573
416
657
659
518
763
256
0
290
302
214
894
571
123
321
667
468
768
334
654
0
410
70
370
379
81
563
521
0
962
73
649
957
0
90
0
0
0
0
271
0
692
0
0
14
0
0
628
0
30
691
1142
31
167
267
938
80
0
0
52
906
0
673
0
611
735
599
460
868
371
38
510
469
848
26
0
331
1271
845
799
917
740
166
0
165
23
205
586
1206
238
441
0
0
413
243
344
786
0
0
295
418
0
1029
805
333
1057
434
854
5
0
337
249
0
802
0
266
481
615
472
393
599
256
83
0
663
1146
62
0
353
247
574
17
342
7
0
183
0
0
905
947
540
0
28
541
310
541
382
337
810
824
93
521
38
115
440
0
