Time [ms]
597
515
0
631
756
348
218
0
154
287
250
31
1029
499
582
620
0
573
1103
549
583
0
567
852
469
613
0
940
173
294
0
0
12
467
0
722
315
985
83
749
0
0
454
151
415
1210
651
49
67
971
234
342
40
519
166
359
287
521
421
0
64
723
415
206
787
1619
141
603
1634
974
721
23
89
0
578
834
714
15
1178
532
945
0
838
495
594
0
1152
0
835
632
666
631
39
0
644
912
490
0
0
323
919
708
626
548
0
8
75
677
54
1104
1101
282
343
0
0
196
996
477
765
246
524
1665
765
350
60
30
69
529
480
642
152
300
514
0
837
298
0
0
473
0
733
929
122
535
633
64
246
331
0
330
0
172
0
0
243
292
0
113
708
883
510
993
377
40
0
457
1098
795
61
0
825
0
741
65
1291
101
0
836
683
729
847
939
1394
761
133
551
584
564
768
0
427
0
684
0
462
851
1072
402
676
282
1090
817
788
116
61
270
0
159
495
506
72
246
1222
1631
283
948
0
1377
510
