Time [ms]
0
789
0
133
1290
0
426
483
129
675
1106
0
645
722
270
578
163
377
589
1174
440
133
487
378
0
137
0
1146
0
172
878
70
524
129
0
411
1116
432
522
139
0
438
0
620
521
443
249
84
0
0
1382
905
389
1101
0
616
429
245
1413
348
643
676
509
949
465
968
269
157
547
177
521
983
0
0
206
1394
182
563
592
469
69
809
14
334
236
162
0
532
893
1069
160
284
514
857
19
175
790
0
687
0
327
533
0
128
268
485
1303
38
1600
187
737
1005
70
0
0
461
637
0
734
1144
0
756
0
23
0
34
1348
0
465
179
0
833
0
539
0
1093
321
0
0
0
1021
0
812
226
526
1229
573
154
105
359
106
417
446
18
241
613
458
61
513
199
977
0
0
0
327
29
1057
239
0
0
501
1003
389
0
666
0
665
902
867
345
659
0
1697
423
138
39
0
1052
515
534
1470
674
689
62
494
1468
0
0
1735
348
929
386
1076
383
115
604
0
237
524
1016
0
470
92
1573
0
0
0
92
398
