Time [ms]
810
718
894
2355
0
556
1828
1101
583
299
428
777
0
845
785
0
1166
1401
68
0
39
248
449
575
0
0
2452
438
31
740
329
1370
2238
523
1951
2344
1329
649
1678
907
776
0
1976
1282
724
890
1709
1762
0
154
889
784
2136
108
497
119
745
1478
286
726
278
85
1627
0
676
0
446
962
727
1311
2672
1032
311
252
358
336
153
559
863
1176
1268
0
889
0
709
1087
258
1710
1977
3767
867
1544
3260
1890
1865
3277
0
364
394
0
2061
0
1218
0
305
707
0
1101
196
516
2831
906
1712
192
419
2172
0
1411
223
411
310
436
167
890
537
0
2091
754
647
244
2878
3007
1501
1112
716
1324
2191
1908
931
5586
883
299
8121
266
1999
167
99
4738
564
1288
450
5428
