Time [ms]
696
837
115
1960
4246
784
979
1296
1120
388
197
1121
595
34
533
1165
365
62
147
2358
392
424
508
0
279
1415
1396
1105
447
2070
803
210
0
754
1146
994
519
1463
120
453
30
71
893
1481
729
1182
541
1753
1274
1237
811
112
611
420
1600
1517
1511
185
229
273
1253
0
1236
979
1530
0
1652
107
251
0
890
1051
2449
1454
1844
1531
1777
2211
951
2653
2171
20
3495
1436
621
2438
3074
322
2089
2317
570
1698
1868
2709
1257
653
14
730
636
656
508
1665
205
0
1668
196
974
1175
1867
0
720
370
192
710
3166
393
324
824
231
0
0
357
836
1036
0
581
1276
900
603
146
2974
2349
832
0
4797
751
207
5925
829
325
7653
684
679
847
2730
2540
0
0
