Time [ms]
0
750
164
0
0
496
2196
1171
1148
0
343
0
713
809
470
538
952
1644
734
85
829
1298
255
169
0
756
377
182
1613
35
367
1447
710
235
342
1368
184
41
0
339
607
1335
547
1279
543
2016
1786
859
1183
364
1953
829
1447
1476
124
771
749
894
1602
659
334
425
883
209
763
385
1510
127
284
717
0
0
237
406
175
1711
2813
788
1220
944
1116
321
449
0
549
683
0
1772
2905
19
0
657
952
394
89
0
2201
3497
3243
2469
553
846
0
3110
0
263
462
449
1527
1196
1077
124
0
1948
663
0
924
1397
350
870
179
610
0
2800
1049
428
188
494
1562
234
1466
689
1229
0
0
391
0
2347
648
1667
2050
2192
0
362
3735
525
689
5706
0
957
6745
303
1362
1099
4634
17
2412
39
705
