Time [ms]
0
824
1576
434
1036
0
0
1019
474
0
579
0
28
1200
1032
1986
1867
99
1675
1665
815
0
1076
1738
289
3477
62
373
97
2599
119
1927
3106
350
0
0
170
3118
586
1438
1714
1361
357
0
2278
0
1128
104
1467
1155
1342
1222
148
2477
2142
1761
1416
441
0
2459
26
1100
1460
953
1906
615
946
663
710
2098
0
542
0
462
2423
0
1452
0
972
866
1953
912
1655
763
828
1105
407
1054
746
3325
393
818
956
158
1468
0
1787
786
230
846
225
87
0
2641
2006
635
1778
537
337
709
0
2629
787
0
954
1842
555
0
335
237
2181
1573
330
1003
1918
1554
1049
0
178
1900
832
639
0
504
1546
1024
0
0
736
0
9
172
1134
303
803
1420
224
0
701
274
113
1661
1090
477
477
446
4246
390
1199
2218
344
392
0
