Time [ms]
121
1390
0
0
271
946
438
778
0
84
0
405
0
834
405
888
1908
0
1418
2057
1149
1620
1679
0
2834
259
293
854
2122
756
1639
3332
671
802
418
223
3037
1364
1035
2017
1571
420
0
85
2432
0
1348
1845
484
685
1374
486
3287
1059
864
1327
0
2799
154
636
1420
0
1626
317
368
378
333
2618
0
0
283
2136
344
752
0
893
1291
1849
713
999
775
1061
636
1202
0
198
3063
594
913
592
198
1328
534
966
1169
282
1896
604
983
41
1923
1395
485
2742
332
520
848
0
2284
183
0
1289
1381
1178
0
202
2453
2187
778
1238
1785
1292
395
53
229
2606
0
180
574
1916
552
326
577
1232
414
112
1068
543
511
0
1829
159
968
398
0
2276
131
463
987
208
3948
50
437
0
2317
0
157
1883
