Time [ms]
0
3306
4134
0
2348
670
715
0
2232
419
2355
0
1556
651
304
0
0
2371
4197
0
0
545
1225
0
1263
0
5145
0
1220
0
303
0
1249
583
0
0
857
0
688
400
0
0
0
261
1022
2947
647
574
1425
0
0
364
1687
669
972
0
0
4110
0
920
1430
0
0
0
0
1123
0
0
0
5642
3152
0
0
1901
471
0
1353
385
0
0
323
0
526
0
1298
0
0
0
0
1683
2824
0
41
0
3282
1122
0
0
1360
1921
2390
0
3964
0
969
2356
4441
1313
587
2176
0
0
0
1831
0
0
0
1157
0
0
0
250
4249
2059
3215
0
0
2137
0
0
0
0
1242
147
0
1158
621
1874
814
478
0
0
0
0
3850
0
2411
0
0
0
0
0
0
0
0
0
0
0
0
0
809
0
