Time [ms]
549
0
0
2333
0
0
962
0
1821
1831
865
658
0
1005
0
2659
655
1760
1104
2340
0
0
1138
1165
1784
0
1958
0
1366
0
0
0
664
2558
0
1371
1208
137
986
1740
1815
0
692
3948
0
1753
2877
1648
0
0
856
1493
0
2369
1231
0
0
859
0
2395
1107
0
3473
3843
0
0
0
0
0
0
712
0
0
1158
1478
0
0
0
0
1716
3845
1593
370
2385
933
0
0
0
0
1787
1511
0
0
0
0
0
0
1960
2412
1726
2131
411
0
0
896
1811
0
0
705
784
1562
0
0
845
0
0
0
825
203
0
2648
0
0
4312
3072
598
0
0
0
0
993
1091
0
0
1260
1994
3448
1944
842
1049
0
2858
0
0
965
592
3109
0
0
0
0
884
0
0
0
8185
5433
0
1516
954
277
