Time [ms]
1445
231
0
800
100
334
1286
870
444
0
557
0
776
1403
394
618
1309
1717
188
729
975
1474
1199
738
239
61
252
287
0
89
205
558
1552
0
243
0
259
0
1614
0
613
163
378
514
0
1109
293
668
851
494
865
0
642
0
1772
2319
572
1048
1664
744
235
653
473
838
570
0
158
937
1553
1585
2397
755
1943
1800
0
556
865
1052
1172
34
364
572
1113
703
1154
485
177
190
105
511
597
0
943
1027
700
2012
936
725
0
1338
7
74
950
890
0
250
118
424
514
266
0
552
1213
1375
1962
1869
692
1433
813
588
2602
1511
1605
854
718
0
535
0
880
42
559
753
792
614
467
639
127
6
56
754
959
1438
1749
756
208
220
771
627
801
1773
1553
101
0
1251
991
0
478
596
0
711
553
1609
925
550
315
0
1301
1763
0
938
353
430
980
18
943
812
655
698
1496
2149
