Time [ms]
500
0
545
752
1202
0
361
1275
303
485
0
937
661
6
427
0
1529
473
744
772
862
351
0
803
778
460
1535
1309
24
853
53
80
764
977
1409
566
207
0
335
725
786
2016
935
903
1203
358
48
1265
223
178
96
0
450
0
648
1098
49
0
11
348
185
0
442
621
0
0
380
829
595
106
0
34
1506
622
692
196
956
51
265
144
796
867
608
768
0
0
358
132
72
501
1034
704
607
637
646
130
35
0
907
0
996
623
110
0
0
691
534
603
1520
823
945
0
347
1024
0
425
0
0
0
494
346
549
1150
1030
1370
279
534
142
734
563
891
425
747
0
91
594
0
657
0
0
344
0
741
0
76
1140
0
570
223
905
757
421
0
1163
241
138
604
0
449
1988
0
920
565
747
1005
0
1
0
463
428
2349
0
685
775
876
666
328
0
368
568
70
32
375
591
259
2435
358
285
189
845
1252
794
1414
1391
364
1540
525
394
657
0
1200
104
0
615
443
0
0
567
