Time [ms]
215
802
391
236
529
890
0
32
1313
860
23
736
0
513
0
1295
171
301
0
391
412
635
590
0
811
348
0
0
1349
702
0
0
30
944
594
1723
0
0
329
0
841
14
963
557
0
47
662
24
465
1267
196
824
1693
0
1082
305
245
624
258
126
0
572
291
0
154
0
571
367
71
1062
708
42
0
681
492
1444
1126
0
619
606
697
414
508
0
403
84
0
608
262
0
605
1140
1714
0
0
0
0
0
386
667
690
2021
995
388
875
2044
0
200
1011
763
275
699
823
0
404
282
184
765
0
269
713
555
0
469
632
456
0
584
567
0
1735
820
1327
402
37
0
866
484
122
582
525
1064
505
1092
740
1095
490
2
472
304
1230
129
671
890
324
28
0
439
0
2097
0
0
926
561
2757
330
749
396
81
0
34
401
250
0
173
169
349
266
578
782
157
1138
216
889
1066
0
491
385
230
6
456
230
751
375
599
705
566
641
1496
2314
0
215
0
0
0
406
776
708
422
389
0
213
877
292
