Time [ms]
0
0
1051
206
952
495
2771
2934
783
601
1340
1858
0
582
309
641
85
120
0
534
0
1313
28
1536
4093
832
309
3365
587
1879
4457
1350
282
3335
475
568
2564
2766
736
2612
1996
1496
62
1646
1057
990
1568
1249
1035
974
219
191
2264
1607
1862
1542
739
347
751
2501
700
556
1878
1770
412
0
789
0
886
17
179
681
464
0
1018
3000
2625
2307
2283
1487
412
2750
3575
942
960
469
1299
1368
780
504
809
699
480
338
2504
1356
1163
823
236
444
1201
0
595
222
474
338
2815
1441
2937
1439
460
946
906
1391
1760
1156
785
1065
358
0
0
634
720
701
0
1371
434
927
2967
565
139
770
2559
0
1937
1354
719
48
2084
747
1899
3271
423
0
783
2935
1472
531
