Time [ms]
0
504
1103
375
631
139
2582
0
256
1437
2371
1021
365
1970
1569
0
0
314
615
582
1887
900
2069
968
0
288
4498
1106
351
3515
321
1522
0
4065
300
328
3595
140
885
1846
3878
530
2705
623
2094
573
336
0
2177
398
0
0
2239
1026
11
719
1849
194
1051
1414
926
0
989
243
1122
0
360
778
3878
1928
336
2064
1032
29
511
145
2649
2887
1251
0
2517
3248
2090
2625
0
1353
1411
662
2327
310
19
1356
1167
15
628
0
704
1259
2928
0
553
0
1005
296
301
1152
0
1188
2270
1452
167
985
780
130
1684
1120
496
2201
91
1504
1475
0
685
956
435
333
747
203
775
695
2734
633
1333
0
511
159
0
2781
697
1242
2136
726
1675
4615
172
708
48
1822
