Time [ms]
0
1717
0
86
519
371
3262
36
1840
2101
1903
685
0
1878
1277
93
924
146
1389
1296
982
3518
94
1137
4328
0
693
310
3385
310
815
369
3682
739
3454
1083
1277
1876
2696
288
0
3404
999
2365
489
1369
1209
309
461
1867
1502
316
318
2346
262
1134
2783
1200
0
0
381
944
587
161
740
3483
1203
2688
2433
1393
3274
2112
908
162
0
912
4244
3165
1366
103
1978
0
0
194
1051
242
1310
169
2164
1217
582
568
0
813
771
421
1838
413
647
353
466
681
1990
1888
1400
1909
1329
0
746
0
398
2149
819
263
2365
2729
1727
648
331
0
1641
2080
0
1878
171
756
0
2718
0
570
188
1602
142
1008
2065
1571
868
2749
2160
4135
380
1003
1428
