Time [ms]
728
0
934
1540
1642
821
2617
3307
1437
1065
1707
1600
1039
484
457
736
776
654
578
2323
59
433
703
3843
1189
861
3302
890
1563
4625
1073
3756
1321
1060
2826
400
0
2017
1651
1347
0
703
967
911
1482
1171
796
369
149
528
1528
1005
1010
1339
1423
738
1582
2112
738
28
2196
10
2198
634
167
343
966
701
1056
225
137
463
2890
2691
2052
2440
2006
542
0
2112
3081
1657
678
466
719
1729
0
1184
30
1689
1078
413
718
1923
895
1547
57
0
261
1490
0
510
690
666
671
2913
1107
169
2261
2142
2240
1236
0
1770
2436
1340
769
410
586
308
484
716
56
1733
124
546
2154
54
1187
1743
0
3012
627
984
512
2649
921
1378
4655
0
969
2492
1396
0
